anio,tipo_precio,unidad_medida,categoria_detalle,valor_millones_pesos
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,8732.147
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,219349.635
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,30934.321
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,6723.747
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,31504.414
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,5504.138
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,30919.052
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,31436.365
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,409626.93
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,95375.026
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,90802.42
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),223449.484
2018,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",326544.996
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,538113.103
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,197115.624
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,45319.859
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,8584.047
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1624.476
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,31862.286
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1649.412
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,63267.05
2018,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,188690.349
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país,22773432.95
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1941373.987
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,227955.694
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,70563.93
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,157391.764
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1713418.293
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,84109.948
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,4156.737
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,8549.948
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,218878.089
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,30212.756
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,7108.931
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,30691.213
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,5268.516
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,30600.561
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,29548.033
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,417180.852
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,96510.491
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,93475.252
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),227195.109
2019,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",329561.119
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,517551.59
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,193631.455
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,45603.057
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,9126.151
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,1510.746
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,32641.388
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1544.406
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,65141.634
2019,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,168352.753
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país,20942859.74
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1478470.738
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,186939.832
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,60483.683
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,126456.149
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1291530.906
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,44607.39
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,4022.939
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,6816.216
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,135644.739
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,19184.561
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,6614.563
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,14803.759
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,2271.84
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,20892.814
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,14450.388
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,369957.411
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,43053.061
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,96235.591
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),230668.759
2020,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",236382.666
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,415881.62
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,152721.368
2020,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,31422.162
